,site_code,product_code,date,year,month,stock_distributed,region,district
256,C1007,AS21126,2019-08-01,2019,8,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
257,C1007,AS21126,2019-09-01,2019,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
258,C1007,AS27000,2016-04-01,2016,4,100.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
259,C1007,AS27000,2016-05-01,2016,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
260,C1007,AS27000,2016-06-01,2016,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
261,C1007,AS27000,2016-07-01,2016,7,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
262,C1007,AS27000,2016-08-01,2016,8,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
263,C1007,AS27000,2016-09-01,2016,9,48.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
264,C1007,AS27000,2016-10-01,2016,10,48.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
265,C1007,AS27000,2016-11-01,2016,11,413.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
266,C1007,AS27000,2016-12-01,2016,12,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
267,C1007,AS27000,2017-01-01,2017,1,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
268,C1007,AS27000,2017-02-01,2017,2,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
269,C1007,AS27000,2017-03-01,2017,3,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
270,C1007,AS27000,2017-04-01,2017,4,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
271,C1007,AS27000,2017-05-01,2017,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
272,C1007,AS27000,2017-06-01,2017,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
273,C1007,AS27000,2017-07-01,2017,7,10.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
274,C1007,AS27000,2017-08-01,2017,8,63.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
275,C1007,AS27000,2017-09-01,2017,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
276,C1007,AS27000,2017-10-01,2017,10,30.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
277,C1007,AS27000,2017-11-01,2017,11,84.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
278,C1007,AS27000,2017-12-01,2017,12,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
279,C1007,AS27000,2018-01-01,2018,1,351.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
280,C1007,AS27000,2018-02-01,2018,2,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
281,C1007,AS27000,2018-03-01,2018,3,75.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
282,C1007,AS27000,2018-04-01,2018,4,84.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
283,C1007,AS27000,2018-05-01,2018,5,88.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
284,C1007,AS27000,2018-06-01,2018,6,84.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
285,C1007,AS27000,2018-07-01,2018,7,36.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
286,C1007,AS27000,2018-08-01,2018,8,42.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
287,C1007,AS27000,2018-09-01,2018,9,84.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
288,C1007,AS27000,2018-10-01,2018,10,87.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
289,C1007,AS27000,2018-11-01,2018,11,131.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
290,C1007,AS27000,2018-12-01,2018,12,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
291,C1007,AS27000,2019-01-01,2019,1,12.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
292,C1007,AS27000,2019-02-01,2019,2,12.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
293,C1007,AS27000,2019-03-01,2019,3,117.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
294,C1007,AS27000,2019-04-01,2019,4,76.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
295,C1007,AS27000,2019-05-01,2019,5,89.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
296,C1007,AS27000,2019-06-01,2019,6,9.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
297,C1007,AS27000,2019-07-01,2019,7,129.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
298,C1007,AS27000,2019-08-01,2019,8,84.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
299,C1007,AS27000,2019-09-01,2019,9,138.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
300,C1007,AS27132,2016-04-01,2016,4,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
301,C1007,AS27132,2016-05-01,2016,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
302,C1007,AS27132,2016-06-01,2016,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
303,C1007,AS27132,2016-07-01,2016,7,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
304,C1007,AS27132,2016-08-01,2016,8,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
305,C1007,AS27132,2016-09-01,2016,9,10.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
306,C1007,AS27132,2016-10-01,2016,10,15.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
307,C1007,AS27132,2016-11-01,2016,11,40.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
308,C1007,AS27132,2016-12-01,2016,12,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
309,C1007,AS27132,2017-01-01,2017,1,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
310,C1007,AS27132,2017-02-01,2017,2,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
311,C1007,AS27132,2017-03-01,2017,3,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
312,C1007,AS27132,2017-04-01,2017,4,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
313,C1007,AS27132,2017-05-01,2017,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
314,C1007,AS27132,2017-06-01,2017,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
315,C1007,AS27132,2017-07-01,2017,7,30.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
316,C1007,AS27132,2017-08-01,2017,8,42.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
317,C1007,AS27132,2017-09-01,2017,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
318,C1007,AS27132,2017-10-01,2017,10,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
319,C1007,AS27132,2017-11-01,2017,11,26.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
320,C1007,AS27132,2017-12-01,2017,12,90.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
321,C1007,AS27132,2018-01-01,2018,1,51.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
322,C1007,AS27132,2018-02-01,2018,2,105.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
323,C1007,AS27132,2018-03-01,2018,3,60.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
324,C1007,AS27132,2018-04-01,2018,4,138.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
325,C1007,AS27132,2018-05-01,2018,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
326,C1007,AS27132,2018-06-01,2018,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
327,C1007,AS27132,2018-07-01,2018,7,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
328,C1007,AS27132,2018-08-01,2018,8,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
329,C1007,AS27132,2018-09-01,2018,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
330,C1007,AS27132,2018-10-01,2018,10,60.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
331,C1007,AS27132,2018-11-01,2018,11,51.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
332,C1007,AS27132,2018-12-01,2018,12,37.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
333,C1007,AS27132,2019-01-01,2019,1,27.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
334,C1007,AS27132,2019-02-01,2019,2,36.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
335,C1007,AS27132,2019-03-01,2019,3,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
336,C1007,AS27132,2019-04-01,2019,4,27.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
337,C1007,AS27132,2019-05-01,2019,5,63.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
338,C1007,AS27132,2019-06-01,2019,6,54.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
339,C1007,AS27132,2019-07-01,2019,7,60.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
340,C1007,AS27132,2019-08-01,2019,8,57.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
341,C1007,AS27132,2019-09-01,2019,9,69.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
342,C1007,AS27133,2016-02-01,2016,2,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
343,C1007,AS27133,2016-03-01,2016,3,180.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
344,C1007,AS27133,2016-04-01,2016,4,180.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
345,C1007,AS27133,2016-05-01,2016,5,180.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
346,C1007,AS27133,2016-06-01,2016,6,180.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
347,C1007,AS27133,2016-07-01,2016,7,180.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
348,C1007,AS27133,2016-08-01,2016,8,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
349,C1007,AS27133,2016-09-01,2016,9,2.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
350,C1007,AS27133,2016-10-01,2016,10,2.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
351,C1007,AS27133,2016-11-01,2016,11,10.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
352,C1007,AS27133,2016-12-01,2016,12,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
353,C1007,AS27133,2017-01-01,2017,1,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
354,C1007,AS27133,2017-02-01,2017,2,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
355,C1007,AS27133,2017-03-01,2017,3,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
356,C1007,AS27133,2017-04-01,2017,4,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
357,C1007,AS27133,2017-05-01,2017,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
358,C1007,AS27133,2017-06-01,2017,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
359,C1007,AS27133,2017-07-01,2017,7,100.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
360,C1007,AS27133,2017-08-01,2017,8,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
361,C1007,AS27133,2017-09-01,2017,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
362,C1007,AS27133,2017-10-01,2017,10,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
363,C1007,AS27133,2017-11-01,2017,11,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
364,C1007,AS27133,2017-12-01,2017,12,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
365,C1007,AS27133,2018-01-01,2018,1,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
366,C1007,AS27133,2018-02-01,2018,2,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
367,C1007,AS27133,2018-03-01,2018,3,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
368,C1007,AS27133,2018-04-01,2018,4,54.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
369,C1007,AS27133,2018-05-01,2018,5,2.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
370,C1007,AS27133,2018-06-01,2018,6,2.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
371,C1007,AS27133,2018-07-01,2018,7,15.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
372,C1007,AS27133,2018-08-01,2018,8,6.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
373,C1007,AS27133,2018-09-01,2018,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
374,C1007,AS27133,2018-10-01,2018,10,1.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
375,C1007,AS27133,2018-11-01,2018,11,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
376,C1007,AS27133,2018-12-01,2018,12,3.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
377,C1007,AS27133,2019-01-01,2019,1,6.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
378,C1007,AS27133,2019-02-01,2019,2,3.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
379,C1007,AS27133,2019-03-01,2019,3,19.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
380,C1007,AS27133,2019-04-01,2019,4,42.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
381,C1007,AS27133,2019-05-01,2019,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
382,C1007,AS27133,2019-06-01,2019,6,19.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
383,C1007,AS27133,2019-07-01,2019,7,81.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
384,C1007,AS27133,2019-08-01,2019,8,1.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
385,C1007,AS27133,2019-09-01,2019,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
386,C1007,AS27134,2016-02-01,2016,2,200.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
387,C1007,AS27134,2016-03-01,2016,3,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
388,C1007,AS27134,2016-04-01,2016,4,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
389,C1007,AS27134,2016-05-01,2016,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
390,C1007,AS27134,2016-06-01,2016,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
391,C1007,AS27134,2016-07-01,2016,7,250.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
392,C1007,AS27134,2016-08-01,2016,8,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
393,C1007,AS27134,2016-09-01,2016,9,1.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
394,C1007,AS27134,2016-10-01,2016,10,1.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
395,C1007,AS27134,2016-11-01,2016,11,4.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
396,C1007,AS27134,2016-12-01,2016,12,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
397,C1007,AS27134,2017-01-01,2017,1,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
398,C1007,AS27134,2017-02-01,2017,2,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
399,C1007,AS27134,2017-03-01,2017,3,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
400,C1007,AS27134,2017-04-01,2017,4,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
401,C1007,AS27134,2017-05-01,2017,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
402,C1007,AS27134,2017-06-01,2017,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
403,C1007,AS27134,2017-07-01,2017,7,100.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
404,C1007,AS27134,2017-08-01,2017,8,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
405,C1007,AS27134,2017-09-01,2017,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
406,C1007,AS27134,2017-10-01,2017,10,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
407,C1007,AS27134,2017-11-01,2017,11,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
408,C1007,AS27134,2017-12-01,2017,12,100.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
409,C1007,AS27134,2018-01-01,2018,1,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
410,C1007,AS27134,2018-02-01,2018,2,105.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
411,C1007,AS27134,2018-03-01,2018,3,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
412,C1007,AS27134,2018-04-01,2018,4,12.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
413,C1007,AS27134,2018-05-01,2018,5,23.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
414,C1007,AS27134,2018-06-01,2018,6,26.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
415,C1007,AS27134,2018-07-01,2018,7,26.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
416,C1007,AS27134,2018-08-01,2018,8,35.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
417,C1007,AS27134,2018-09-01,2018,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
418,C1007,AS27134,2018-10-01,2018,10,18.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
419,C1007,AS27134,2018-11-01,2018,11,9.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
420,C1007,AS27134,2018-12-01,2018,12,5.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
421,C1007,AS27134,2019-01-01,2019,1,12.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
422,C1007,AS27134,2019-02-01,2019,2,11.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
423,C1007,AS27134,2019-03-01,2019,3,14.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
424,C1007,AS27134,2019-04-01,2019,4,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
425,C1007,AS27134,2019-05-01,2019,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
426,C1007,AS27134,2019-06-01,2019,6,7.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
427,C1007,AS27134,2019-07-01,2019,7,7.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
428,C1007,AS27134,2019-08-01,2019,8,3.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
429,C1007,AS27134,2019-09-01,2019,9,1.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
430,C1007,AS27137,2016-04-01,2016,4,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
431,C1007,AS27137,2016-05-01,2016,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
432,C1007,AS27137,2016-06-01,2016,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
433,C1007,AS27137,2016-07-01,2016,7,60.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
434,C1007,AS27137,2016-08-01,2016,8,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
435,C1007,AS27137,2016-09-01,2016,9,9.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
436,C1007,AS27137,2016-10-01,2016,10,9.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
437,C1007,AS27137,2016-11-01,2016,11,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
438,C1007,AS27137,2016-12-01,2016,12,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
439,C1007,AS27137,2017-01-01,2017,1,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
440,C1007,AS27137,2017-02-01,2017,2,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
441,C1007,AS27137,2017-03-01,2017,3,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
442,C1007,AS27137,2017-04-01,2017,4,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
443,C1007,AS27137,2017-05-01,2017,5,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
444,C1007,AS27137,2017-06-01,2017,6,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
445,C1007,AS27137,2017-07-01,2017,7,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
446,C1007,AS27137,2017-08-01,2017,8,20.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
447,C1007,AS27137,2017-09-01,2017,9,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
448,C1007,AS27137,2017-10-01,2017,10,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
449,C1007,AS27137,2017-11-01,2017,11,60.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
450,C1007,AS27137,2017-12-01,2017,12,0.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
451,C1007,AS27137,2018-01-01,2018,1,30.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
452,C1007,AS27137,2018-02-01,2018,2,50.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
453,C1007,AS27137,2018-03-01,2018,3,40.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
454,C1007,AS27137,2018-04-01,2018,4,20.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
455,C1007,AS27137,2018-05-01,2018,5,44.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
456,C1007,AS27137,2018-06-01,2018,6,28.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
457,C1007,AS27137,2018-07-01,2018,7,39.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
458,C1007,AS27137,2018-08-01,2018,8,19.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
459,C1007,AS27137,2018-09-01,2018,9,34.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
460,C1007,AS27137,2018-10-01,2018,10,23.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
461,C1007,AS27137,2018-11-01,2018,11,10.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
462,C1007,AS27137,2018-12-01,2018,12,14.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
463,C1007,AS27137,2019-01-01,2019,1,26.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
464,C1007,AS27137,2019-02-01,2019,2,13.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
465,C1007,AS27137,2019-03-01,2019,3,15.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
466,C1007,AS27137,2019-04-01,2019,4,7.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
467,C1007,AS27137,2019-05-01,2019,5,19.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
468,C1007,AS27137,2019-06-01,2019,6,11.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
469,C1007,AS27137,2019-07-01,2019,7,14.0,ABIDJAN 1-GRANDS PONTS,YOPOUGON-OUEST-SONGON
