,date,region,site_code,product_code,pred_share_regionlev,agg_level
20743,2016-01-01,WORODOUGOU-BERE,C2041,AS27000,0.8344446199532355,region
21894,2016-01-01,BELIER,C2051,AS27132,0.10116284490920166,region
21069,2016-01-01,GBEKE,C2047,AS27137,0.3614180966087928,region
29602,2016-01-01,HAMBOL,C3013,AS27132,0.26218434343434344,region
25785,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS27000,0.10116284490920166,region
21210,2016-01-01,N'ZI-IFOU-MORONOU,C2049,AS27000,0.10116284490920166,region
16512,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27137,0.1275681462742516,region
25549,2016-01-01,AGNEBY-TIASSA-ME,C2065,AS27133,0.10116284490920166,region
9963,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27138,0.10797803934572654,region
35218,2016-01-01,N'ZI-IFOU-MORONOU,C4022,AS27000,0.10116284490920166,region
4063,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1028,AS27133,0.084895150140828,region
25226,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C2064,AS27137,0.47719435241773367,region
33258,2016-01-01,INDENIE-DJUABLIN,C4014,AS27137,0.04186046511627907,region
26752,2016-01-01,HAUT-SASSANDRA,C2070,AS17005,0.07939076669544218,region
20833,2016-01-01,WORODOUGOU-BERE,C2041,AS27133,0.7612263723509761,region
21200,2016-01-01,N'ZI-IFOU-MORONOU,C2049,AS17005,0.07939076669544218,region
25459,2016-01-01,AGNEBY-TIASSA-ME,C2065,AS27000,0.10116284490920166,region
15976,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27000,0.2195167739993193,region
9240,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27133,0.17979342723004693,region
4288,2016-01-01,ABIDJAN 2,C1029,AS27000,0.0782656736780334,region
4374,2016-01-01,ABIDJAN 2,C1029,AS27133,0.05234282590535344,region
21939,2016-01-01,BELIER,C2051,AS27133,0.10116284490920166,region
2376,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1017,AS27137,0.006571234081984831,region
15064,2016-01-01,AGNEBY-TIASSA-ME,C1112,AS17005,0.07939076669544218,region
21390,2016-01-01,N'ZI-IFOU-MORONOU,C2049,AS27137,0.10116284490920166,region
1829,2016-01-01,ABIDJAN 2,C1015,AS17005,0.10128260338640542,region
20464,2016-01-01,LOH-DJIBOUA,C2016,AS27134,0.575974025974026,region
16422,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27133,0.3195049849585567,region
15115,2016-01-01,AGNEBY-TIASSA-ME,C1112,AS27000,0.10116284490920166,region
26911,2016-01-01,HAUT-SASSANDRA,C2070,AS27134,0.09962485987139952,region
21480,2016-01-01,N'ZI-IFOU-MORONOU,C2049,AS27139,0.6194245842876718,region
29020,2016-01-01,HAMBOL,C3011,AS27000,0.24213247728967974,region
9783,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27132,0.22503060524881685,region
26776,2016-01-01,HAUT-SASSANDRA,C2070,AS27000,0.09962485987139952,region
35935,2016-01-01,N'ZI-IFOU-MORONOU,C4025,AS27134,0.10116284490920166,region
4018,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1028,AS27132,0.013784267162233788,region
34622,2016-01-01,N'ZI-IFOU-MORONOU,C4019,AS27134,0.10116284490920166,region
10058,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1077,AS46000,0.0,region
8468,2016-01-01,ABIDJAN 2,C1069,AS27133,0.023245170265812812,region
31963,2016-01-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27133,0.10116284490920166,region
16332,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27000,0.10507837111028939,region
15160,2016-01-01,AGNEBY-TIASSA-ME,C1112,AS27132,0.10116284490920166,region
34346,2016-01-01,BOUNKANI-GONTOUGO,C4018,AS27138,0.029971699238257217,region
1974,2016-01-01,ABIDJAN 2,C1015,AS27133,0.2229989049106141,region
3973,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1028,AS27000,0.03385209477825066,region
10008,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27139,0.675,region
31821,2016-01-01,HAMBOL,C3022,AS27138,0.09953561665953377,region
8513,2016-01-01,ABIDJAN 2,C1069,AS27134,0.030737485789823292,region
27046,2016-01-01,HAUT-SASSANDRA,C2070,AS27139,0.019538027282566862,region
30956,2016-01-01,PORO-TCHOLOGO-BAGOUE,C3018,AS42018,0.0018256162309529238,region
25271,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C2064,AS27138,0.33456363466930134,region
21153,2016-01-01,GBEKE,C2047,AS27139,0.6,region
21849,2016-01-01,BELIER,C2051,AS27000,0.10116284490920166,region
4198,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1028,AS27138,0.020409068763227504,region
29065,2016-01-01,HAMBOL,C3011,AS27132,0.10624348505242291,region
16066,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27133,0.028286384976525823,region
20788,2016-01-01,WORODOUGOU-BERE,C2041,AS27132,0.6568720719263438,region
8423,2016-01-01,ABIDJAN 2,C1069,AS27132,0.021822620545556365,region
20417,2016-01-01,LOH-DJIBOUA,C2016,AS27132,0.5306231432416393,region
33316,2016-01-01,AGNEBY-TIASSA-ME,C4015,AS27000,0.10116284490920166,region
34757,2016-01-01,N'ZI-IFOU-MORONOU,C4019,AS27139,0.019631167760322723,region
9330,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27137,0.060407867617780275,region
20419,2016-01-01,LOH-DJIBOUA,C2016,AS27133,0.11020408163265305,region
33158,2016-01-01,INDENIE-DJUABLIN,C4014,AS27000,0.0,region
15250,2016-01-01,AGNEBY-TIASSA-ME,C1112,AS27134,0.10116284490920166,region
30798,2016-01-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27132,0.008519632826474059,region
16111,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27134,0.11338509316770187,region
36238,2016-01-01,BOUNKANI-GONTOUGO,C4026,AS27134,0.10116284490920166,region
21029,2016-01-01,GBEKE,C2047,AS27134,0.6801680966087928,region
14881,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1106,AS27000,0.05254286208541492,region
8030,2016-01-01,ABIDJAN 2,C1066,AS27134,0.023587162664593316,region
4153,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1028,AS27137,0.06373732232726702,region
16156,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27137,0.0356060606060606,region
2154,2016-01-01,ABIDJAN 2,C1015,AS27139,0.06959157291958847,region
21525,2016-01-01,N'ZI-IFOU-MORONOU,C2049,AS46000,0.11003095849285685,region
16201,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27138,0.0,region
20939,2016-01-01,GBEKE,C2047,AS27000,0.11638612729932989,region
8758,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1070,AS27134,0.010710819693244073,region
10598,2016-01-01,SUD-COMOE,C1082,AS27133,0.10116284490920166,region
30843,2016-01-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27133,0.0517570148440097,region
31012,2016-01-01,HAMBOL,C3019,AS27133,0.25222529211644157,region
21255,2016-01-01,N'ZI-IFOU-MORONOU,C2049,AS27132,0.10116284490920166,region
2421,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1017,AS27138,0.09012760467858391,region
9918,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27137,0.50625,region
4502,2016-01-01,ABIDJAN 2,C1029,AS27138,0.06662955758645558,region
4283,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1028,AS46000,0.0019953355339677892,region
9873,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27134,0.10147506435751208,region
15340,2016-01-01,AGNEBY-TIASSA-ME,C1112,AS27138,0.10116284490920166,region
10643,2016-01-01,SUD-COMOE,C1082,AS27134,0.10116284490920166,region
10553,2016-01-01,SUD-COMOE,C1082,AS27132,0.10116284490920166,region
25594,2016-01-01,AGNEBY-TIASSA-ME,C2065,AS27134,0.10116284490920166,region
20984,2016-01-01,GBEKE,C2047,AS27133,0.7346119251379871,region
22246,2016-01-01,BELIER,C2052,AS27132,0.10116284490920166,region
35792,2016-01-01,N'ZI-IFOU-MORONOU,C4025,AS17005,0.07939076669544218,region
1604,2016-01-01,ABIDJAN 2,C1011,AS46000,0.049535243544576425,region
2064,2016-01-01,ABIDJAN 2,C1015,AS27137,0.10569076522810758,region
8558,2016-01-01,ABIDJAN 2,C1069,AS27137,0.06205337571267511,region
36082,2016-01-01,BOUNKANI-GONTOUGO,C4026,AS17005,0.07939076669544218,region
15205,2016-01-01,AGNEBY-TIASSA-ME,C1112,AS27133,0.10116284490920166,region
20062,2016-01-01,MARAHOUE,C2011,AS46000,0.9,region
9129,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1073,AS17005,0.0013947349333671886,region
30911,2016-01-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27137,0.011482400803956095,region
21300,2016-01-01,N'ZI-IFOU-MORONOU,C2049,AS27133,0.10116284490920166,region
22201,2016-01-01,BELIER,C2052,AS27000,0.10116284490920166,region
16615,2016-01-01,SUD-COMOE,C1679,AS27133,0.10116284490920166,region
1884,2016-01-01,ABIDJAN 2,C1015,AS27000,0.027966247758651114,region
7985,2016-01-01,ABIDJAN 2,C1066,AS27133,0.035668379632957534,region
25091,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C2064,AS27132,0.23900858317668403,region
26956,2016-01-01,HAUT-SASSANDRA,C2070,AS27137,0.09962485987139952,region
21435,2016-01-01,N'ZI-IFOU-MORONOU,C2049,AS27138,0.10116284490920166,region
9150,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27000,0.009616410505403749,region
38387,2016-01-01,KABADOUGOU-BAFING-FOLON,C5003,AS46000,0.11591401074944115,region
16377,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27132,0.032134981265055304,region
9427,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1073,AS46000,0.0020745342844469363,region
33203,2016-01-01,INDENIE-DJUABLIN,C4014,AS27132,0.0,region
33248,2016-01-01,INDENIE-DJUABLIN,C4014,AS27133,0.0,region
3918,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1028,AS17005,0.012670699325058581,region
9685,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1077,AS17005,0.0,region
4419,2016-01-01,ABIDJAN 2,C1029,AS27134,0.2587115635754795,region
34712,2016-01-01,N'ZI-IFOU-MORONOU,C4019,AS27138,0.10116284490920166,region
41026,2016-01-01,KABADOUGOU-BAFING-FOLON,C5063,AS27138,0.06700241955352446,region
27095,2016-01-01,HAUT-SASSANDRA,C2070,AS46000,0.5080987305054563,region
2019,2016-01-01,ABIDJAN 2,C1015,AS27134,0.10489560906450272,region
25365,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C2064,AS46000,0.02596399040633755,region
22029,2016-01-01,BELIER,C2051,AS27137,0.10116284490920166,region
25181,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C2064,AS27134,0.3151649251407002,region
29647,2016-01-01,HAMBOL,C3013,AS27133,0.7568178480831932,region
32960,2016-01-01,BOUNKANI-GONTOUGO,C4002,AS27139,0.10020658347265092,region
29132,2016-01-01,HAMBOL,C3011,AS27134,0.17510124367311258,region
27001,2016-01-01,HAUT-SASSANDRA,C2070,AS27138,0.10053962650614223,region
2109,2016-01-01,ABIDJAN 2,C1015,AS27138,0.7563815440615601,region
4108,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1028,AS27134,0.028723471828685572,region
34252,2016-01-01,BOUNKANI-GONTOUGO,C4018,AS27133,0.06493023436091687,region
21984,2016-01-01,BELIER,C2051,AS27134,0.10116284490920166,region
20878,2016-01-01,WORODOUGOU-BERE,C2041,AS27137,0.5288768712208897,region
8713,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1070,AS27132,0.015348029439403676,region
21345,2016-01-01,N'ZI-IFOU-MORONOU,C2049,AS27134,0.10116284490920166,region
31881,2016-01-01,HAMBOL,C3022,AS46000,0.11003095849285685,region
9195,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27132,0.0024256627684187348,region
25136,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C2064,AS27133,0.46823289854884037,region
16246,2016-01-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27139,0.225,region
33406,2016-01-01,AGNEBY-TIASSA-ME,C4015,AS27133,0.10116284490920166,region
26821,2016-01-01,HAUT-SASSANDRA,C2070,AS27132,0.09962485987139952,region
37495,2016-01-01,AGNEBY-TIASSA-ME,C4061,AS27133,0.10116284490920166,region
10508,2016-01-01,SUD-COMOE,C1082,AS27000,0.10116284490920166,region
34297,2016-01-01,BOUNKANI-GONTOUGO,C4018,AS27134,0.4378938850346283,region
34667,2016-01-01,N'ZI-IFOU-MORONOU,C4019,AS27137,0.10116284490920166,region
8084,2016-01-01,ABIDJAN 2,C1066,AS27138,0.01960968720481023,region
40894,2016-01-01,KABADOUGOU-BAFING-FOLON,C5063,AS27133,0.035696310494549174,region
4243,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1028,AS27139,0.16303116741459048,region
14926,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1106,AS27132,0.06183420107045782,region
30753,2016-01-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27000,0.009265940104248045,region
29692,2016-01-01,HAMBOL,C3013,AS27134,0.47974137931034483,region
35308,2016-01-01,N'ZI-IFOU-MORONOU,C4022,AS27133,0.10116284490920166,region
9375,2016-01-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27138,0.0014582894138341026,region
2155,2016-02-01,ABIDJAN 2,C1015,AS27139,0.005741284729042005,region
33159,2016-02-01,INDENIE-DJUABLIN,C4014,AS27000,0.1900900900900901,region
2919,2016-02-01,ABIDJAN 2,C1024,AS27000,0.27833950593598383,region
31353,2016-02-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27137,0.9146666666666668,region
8814,2016-02-01,ABIDJAN 2,C1072,AS27000,0.013294192289562457,region
35848,2016-02-01,N'ZI-IFOU-MORONOU,C4025,AS27132,0.10116284490920166,region
27096,2016-02-01,HAUT-SASSANDRA,C2070,AS46000,0.6521215001791123,region
18721,2016-02-01,GBOKLE-NAWA-SAN PEDRO,C2007,AS27137,0.10116284490920166,region
21030,2016-02-01,GBEKE,C2047,AS27134,0.568592009652271,region
33745,2016-02-01,N'ZI-IFOU-MORONOU,C4016,AS27138,0.10116284490920166,region
2868,2016-02-01,ABIDJAN 2,C1024,AS17005,0.13026420505692857,region
8759,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1070,AS27134,0.014471420218389819,region
12245,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1088,AS27139,0.027633702194359826,region
23462,2016-02-01,BELIER,C2057,AS27132,0.10116284490920166,region
40766,2016-02-01,KABADOUGOU-BAFING-FOLON,C5063,AS17005,0.02113593927373019,region
20985,2016-02-01,GBEKE,C2047,AS27133,0.9114180966087929,region
21526,2016-02-01,N'ZI-IFOU-MORONOU,C2049,AS46000,0.11003095849285685,region
34488,2016-02-01,N'ZI-IFOU-MORONOU,C4019,AS27000,0.10116284490920166,region
37171,2016-02-01,N'ZI-IFOU-MORONOU,C4054,AS27137,0.10116284490920166,region
12156,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1088,AS27137,0.10474025334457993,region
12201,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1088,AS27138,0.3612787308559196,region
27897,2016-02-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27134,0.10116284490920166,region
33259,2016-02-01,INDENIE-DJUABLIN,C4014,AS27137,0.1,region
12253,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1088,AS46000,0.09526769998278786,region
9428,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1073,AS46000,0.02139473493336719,region
8858,2016-02-01,ABIDJAN 2,C1072,AS27132,0.013652371848327367,region
32599,2016-02-01,INDENIE-DJUABLIN,C4001,AS27137,0.04278984578950925,region
21481,2016-02-01,N'ZI-IFOU-MORONOU,C2049,AS27139,0.5197227508126424,region
26261,2016-02-01,BELIER,C2068,AS27134,0.10116284490920166,region
18631,2016-02-01,GBOKLE-NAWA-SAN PEDRO,C2007,AS27133,0.10116284490920166,region
23506,2016-02-01,BELIER,C2057,AS27133,0.10116284490920166,region
1930,2016-02-01,ABIDJAN 2,C1015,AS27132,0.026970417077866998,region
1071,2016-02-01,ABIDJAN 2,C1010,AS27000,0.024278505526494413,region
36024,2016-02-01,N'ZI-IFOU-MORONOU,C4025,AS27138,0.10116284490920166,region
36729,2016-02-01,AGNEBY-TIASSA-ME,C4037,AS46000,0.1370333611787286,region
21070,2016-02-01,GBEKE,C2047,AS27137,0.2114180966087928,region
27937,2016-02-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27137,0.10116284490920166,region
18676,2016-02-01,GBOKLE-NAWA-SAN PEDRO,C2007,AS27134,0.10116284490920166,region
26306,2016-02-01,BELIER,C2068,AS27137,0.10116284490920166,region
12373,2016-02-01,LOH-DJIBOUA,C1089,AS27133,0.11666419836689387,region
6434,2016-02-01,ABIDJAN 2,C1056,AS27000,0.028974868051945574,region
19980,2016-02-01,MARAHOUE,C2011,AS27139,0.0,region
21436,2016-02-01,N'ZI-IFOU-MORONOU,C2049,AS27138,0.10116284490920166,region
5991,2016-02-01,ABIDJAN 2,C1055,AS17005,0.0052281703851200624,region
36463,2016-02-01,AGNEBY-TIASSA-ME,C4037,AS27000,0.2028548399334395,region
30754,2016-02-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27000,0.053548324781172295,region
3054,2016-02-01,ABIDJAN 2,C1024,AS27134,0.37053555838243674,region
12862,2016-02-01,SUD-COMOE,C1090,AS27139,0.00039130700272651115,region
21346,2016-02-01,N'ZI-IFOU-MORONOU,C2049,AS27134,0.10116284490920166,region
18243,2016-02-01,GOH,C2006,AS27132,0.1488888888888889,region
2020,2016-02-01,ABIDJAN 2,C1015,AS27134,0.028431136863692013,region
34443,2016-02-01,N'ZI-IFOU-MORONOU,C4019,AS17005,0.07939076669544218,region
32509,2016-02-01,INDENIE-DJUABLIN,C4001,AS27133,0.007198563436160442,region
26177,2016-02-01,BELIER,C2068,AS27132,0.10116284490920166,region
21211,2016-02-01,N'ZI-IFOU-MORONOU,C2049,AS27000,0.10116284490920166,region
18288,2016-02-01,GOH,C2006,AS27133,0.7539285714285715,region
6041,2016-02-01,ABIDJAN 2,C1055,AS27000,0.006839558043192711,region
6085,2016-02-01,ABIDJAN 2,C1055,AS27132,0.010598956539433314,region
914,2016-02-01,AGNEBY-TIASSA-ME,C1009,AS27000,0.011770743236200148,region
12772,2016-02-01,SUD-COMOE,C1090,AS27137,0.022813688212927757,region
2110,2016-02-01,ABIDJAN 2,C1015,AS27138,0.010978765396702702,region
18333,2016-02-01,GOH,C2006,AS27134,0.5910203938658378,region
23828,2016-02-01,LOH-DJIBOUA,C2059,AS27137,0.13151169788120787,region
12817,2016-02-01,SUD-COMOE,C1090,AS27138,0.0,region
3009,2016-02-01,ABIDJAN 2,C1024,AS27133,0.04782335679092485,region
9196,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27132,0.01953342216093932,region
18198,2016-02-01,GOH,C2006,AS27000,0.7630029306317451,region
2065,2016-02-01,ABIDJAN 2,C1015,AS27137,0.0517304740346996,region
26957,2016-02-01,HAUT-SASSANDRA,C2070,AS27137,0.09962485987139952,region
9130,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1073,AS17005,0.004491144465771762,region
23964,2016-02-01,GOH,C2060,AS27132,0.7334157631890366,region
21301,2016-02-01,N'ZI-IFOU-MORONOU,C2049,AS27133,0.10116284490920166,region
37108,2016-02-01,N'ZI-IFOU-MORONOU,C4054,AS27132,0.10116284490920166,region
838,2016-02-01,SUD-COMOE,C1008,AS27138,0.10116284490920166,region
9151,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27000,0.018556472732702153,region
5901,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1054,AS27137,0.06569284435822839,region
37117,2016-02-01,N'ZI-IFOU-MORONOU,C4054,AS27133,0.10116284490920166,region
29783,2016-02-01,HAMBOL,C3013,AS27138,0.534108379954074,region
9034,2016-02-01,ABIDJAN 2,C1072,AS27138,0.07982281153705247,region
5946,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1054,AS27138,0.1176616557001344,region
21256,2016-02-01,N'ZI-IFOU-MORONOU,C2049,AS27132,0.10116284490920166,region
31441,2016-02-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27139,0.42111111111111105,region
23919,2016-02-01,GOH,C2060,AS27000,0.23987028903063434,region
12925,2016-02-01,SUD-COMOE,C1090,AS46000,0.7511923688394277,region
29648,2016-02-01,HAMBOL,C3013,AS27133,0.8494892805028623,region
34668,2016-02-01,N'ZI-IFOU-MORONOU,C4019,AS27137,0.10116284490920166,region
33204,2016-02-01,INDENIE-DJUABLIN,C4014,AS27132,0.0,region
36639,2016-02-01,AGNEBY-TIASSA-ME,C4037,AS27137,0.2028548399334395,region
6428,2016-02-01,ABIDJAN 2,C1056,AS17005,0.027153456320355623,region
21201,2016-02-01,N'ZI-IFOU-MORONOU,C2049,AS17005,0.07939076669544218,region
9241,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27133,0.3471837320205525,region
2964,2016-02-01,ABIDJAN 2,C1024,AS27132,0.18476564809635013,region
12558,2016-02-01,SUD-COMOE,C1090,AS17005,0.0,region
27982,2016-02-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27138,0.10116284490920166,region
35936,2016-02-01,N'ZI-IFOU-MORONOU,C4025,AS27134,0.10116284490920166,region
23708,2016-02-01,LOH-DJIBOUA,C2059,AS27132,0.12401950446846903,region
6305,2016-02-01,ABIDJAN 2,C1055,AS27139,0.0010001368304395845,region
29447,2016-02-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27138,0.10116284490920166,region
12513,2016-02-01,LOH-DJIBOUA,C1089,AS27139,0.019424584287671794,region
38008,2016-02-01,CAVALLY-GUEMON,C5002,AS27137,0.1130522625343467,region
6261,2016-02-01,ABIDJAN 2,C1055,AS27138,0.0052281703851200624,region
27047,2016-02-01,HAUT-SASSANDRA,C2070,AS27139,0.019424584287671794,region
30799,2016-02-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27132,0.6129641215192534,region
18541,2016-02-01,GBOKLE-NAWA-SAN PEDRO,C2007,AS27000,0.10116284490920166,region
23663,2016-02-01,LOH-DJIBOUA,C2059,AS27000,0.11666419836689387,region
33249,2016-02-01,INDENIE-DJUABLIN,C4014,AS27133,0.0,region
6384,2016-02-01,ABIDJAN 2,C1055,AS46000,0.001559069915867194,region
9376,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27138,0.03689867681073605,region
18586,2016-02-01,GBOKLE-NAWA-SAN PEDRO,C2007,AS27132,0.10116284490920166,region
23550,2016-02-01,BELIER,C2057,AS27134,0.10116284490920166,region
12418,2016-02-01,LOH-DJIBOUA,C1089,AS27134,0.1275801058310345,region
8902,2016-02-01,ABIDJAN 2,C1072,AS27133,0.06642867876868988,region
28027,2016-02-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27139,0.2194245842876718,region
1975,2016-02-01,ABIDJAN 2,C1015,AS27133,0.10187903473395284,region
12592,2016-02-01,SUD-COMOE,C1090,AS27000,0.23082706766917288,region
12727,2016-02-01,SUD-COMOE,C1090,AS27134,0.7891149973502916,region
27002,2016-02-01,HAUT-SASSANDRA,C2070,AS27138,0.10053962650614223,region
6129,2016-02-01,ABIDJAN 2,C1055,AS27133,0.013454430712867445,region
18377,2016-02-01,GOH,C2006,AS27137,0.631578947368421,region
23792,2016-02-01,LOH-DJIBOUA,C2059,AS27134,0.1275801058310345,region
35264,2016-02-01,N'ZI-IFOU-MORONOU,C4022,AS27132,0.10116284490920166,region
9286,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27134,0.030642841491439903,region
6173,2016-02-01,ABIDJAN 2,C1055,AS27134,0.009201863897919046,region
6217,2016-02-01,ABIDJAN 2,C1055,AS27137,0.003921639603661031,region
26912,2016-02-01,HAUT-SASSANDRA,C2070,AS27134,0.09962485987139952,region
12682,2016-02-01,SUD-COMOE,C1090,AS27133,0.621515892420538,region
8946,2016-02-01,ABIDJAN 2,C1072,AS27134,0.018151020799623736,region
21154,2016-02-01,GBEKE,C2047,AS27139,0.7,region
32554,2016-02-01,INDENIE-DJUABLIN,C4001,AS27134,0.3,region
31397,2016-02-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27138,1.0,region
962,2016-02-01,AGNEBY-TIASSA-ME,C1009,AS27133,0.031183381039851642,region
21391,2016-02-01,N'ZI-IFOU-MORONOU,C2049,AS27137,0.10116284490920166,region
26216,2016-02-01,BELIER,C2068,AS27133,0.10116284490920166,region
12637,2016-02-01,SUD-COMOE,C1090,AS27132,0.5398692810457517,region
9331,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27137,0.10754804369209352,region
8990,2016-02-01,ABIDJAN 2,C1072,AS27137,0.00929679407767595,region
23747,2016-02-01,LOH-DJIBOUA,C2059,AS27133,0.11666419836689387,region
11976,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1088,AS27000,0.11293074420448442,region
1885,2016-02-01,ABIDJAN 2,C1015,AS27000,0.06108911733878789,region
3099,2016-02-01,ABIDJAN 2,C1024,AS27137,0.09007127475323203,region
7426,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1062,AS27132,0.01186127315134006,region
31131,2016-02-01,HAMBOL,C3019,AS27138,0.051820320665717304,region
21895,2016-02-01,BELIER,C2051,AS27132,0.10116284490920166,region
27550,2016-02-01,PORO-TCHOLOGO-BAGOUE,C2127,AS27133,0.10116284490920166,region
26753,2016-02-01,HAUT-SASSANDRA,C2070,AS17005,0.07939076669544218,region
21940,2016-02-01,BELIER,C2051,AS27133,0.10116284490920166,region
7471,2016-02-01,ABIDJAN 1-GRANDS PONTS,C1062,AS27133,0.009518430364496627,region
11147,2016-02-01,ABIDJAN 2,C1084,AS27137,0.10320609890990218,region
