"year","month","region","district","site_code","product_code","stock_initial","stock_received","stock_distributed","stock_adjustment","stock_end","average_monthly_consumption","stock_stockout_days","stock_ordered"
2019,6,"ABIDJAN 2","ABOBO-EST","C1026","AS27133",43,25,26,0,42,11,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS42018",0,0,0,0,0,0,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS21126",0,0,0,0,0,0,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS46000",0,0,0,0,0,0,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS17005",0,0,0,0,0,0,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS27134",90,0,10,0,80,7,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS27132",27,0,4,0,23,2,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS27000",24,0,3,0,21,3,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS27139",0,0,0,0,0,0,0,5
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS27137",10,0,0,0,10,0,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS27138",10,0,5,0,5,2,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1063","AS27133",75,0,55,0,20,27,0,100
2019,6,"ABIDJAN 2","ABOBO-EST","C1011","AS21126",9,0,9,0,0,3,0,12
2019,6,"ABIDJAN 2","ABOBO-EST","C1011","AS46000",100,0,0,0,100,0,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1011","AS27134",97,0,22,0,75,8,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1011","AS27132",18,0,5,0,13,2,0,5
2019,6,"ABIDJAN 2","ABOBO-EST","C1011","AS27000",6,30,11,0,25,12,0,20
2019,6,"ABIDJAN 2","ABOBO-EST","C1011","AS27139",0,0,0,0,0,0,0,30
2019,6,"ABIDJAN 2","ABOBO-EST","C1011","AS27137",13,0,3,0,10,3,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1011","AS27138",121,0,27,0,94,22,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1011","AS27133",33,200,104,0,129,91,0,250
2019,6,"ABIDJAN 2","ABOBO-EST","C1066","AS27134",68,300,68,0,300,47,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1066","AS27132",180,200,20,0,360,13,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1066","AS27000",143,200,92,0,251,50,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1066","AS27137",0,10,0,0,10,0,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1066","AS27138",180,0,1,0,179,7,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1066","AS27133",17,400,33,0,384,54,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1010","AS27134",98,0,1,0,97,1,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1010","AS27132",23,0,1,0,22,3,0,0
2019,6,"ABIDJAN 2","ABOBO-EST","C1010","AS27000",13,30,21,0,22,19,0,30
2019,6,"ABIDJAN 2","ABOBO-EST","C1010","AS27137",33,0,12,0,21,8,0,20
2019,6,"ABIDJAN 2","ABOBO-EST","C1010","AS27138",3,0,3,0,0,5,0,20
2019,6,"ABIDJAN 2","ABOBO-EST","C1010","AS27133",59,100,85,0,74,66,0,100
2019,7,"ABIDJAN 2","ABOBO-EST","C1066","AS27134",300,0,50,0,250,55,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1066","AS27132",360,0,20,0,340,20,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1066","AS27000",251,0,50,0,201,66,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1066","AS27137",10,0,0,0,10,0,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1066","AS27138",179,0,29,0,150,17,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1066","AS27133",384,0,300,0,84,139,0,500
2019,7,"ABIDJAN 2","ABOBO-EST","C1026","AS27134",94,0,6,0,88,4,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1026","AS27132",45,0,0,0,45,5,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1026","AS27000",199,0,51,0,148,71,0,25
2019,7,"ABIDJAN 2","ABOBO-EST","C1026","AS27137",28,0,11,0,17,4,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1026","AS27138",32,0,0,0,32,3,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1026","AS27133",42,0,15,0,27,16,0,25
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS42018",0,0,0,0,0,0,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS21126",0,0,0,0,0,0,0,10
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS46000",0,0,0,0,0,0,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS17005",0,0,0,0,0,0,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS27134",80,0,0,0,80,7,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS27132",23,0,2,0,21,3,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS27000",21,0,0,0,21,3,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS27139",0,0,0,0,0,0,0,5
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS27137",10,0,0,0,10,0,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS27138",5,0,0,0,5,2,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1063","AS27133",20,0,20,0,0,33,0,100
2019,7,"ABIDJAN 2","ABOBO-EST","C1011","AS21126",0,0,0,0,0,3,0,10
2019,7,"ABIDJAN 2","ABOBO-EST","C1011","AS46000",100,0,0,0,100,0,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1011","AS27134",75,0,3,0,72,9,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1011","AS27132",13,0,5,0,8,4,0,5
2019,7,"ABIDJAN 2","ABOBO-EST","C1011","AS27000",25,0,15,0,10,12,0,25
2019,7,"ABIDJAN 2","ABOBO-EST","C1011","AS27139",0,0,0,0,0,0,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1011","AS27137",10,0,1,0,9,3,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1011","AS27138",94,0,21,0,73,21,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1011","AS27133",129,0,82,0,47,83,0,200
2019,7,"ABIDJAN 2","ABOBO-EST","C1010","AS27134",97,0,29,-3,65,11,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1010","AS27132",22,0,5,0,17,4,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1010","AS27000",22,0,22,30,30,20,0,0
2019,7,"ABIDJAN 2","ABOBO-EST","C1010","AS27137",21,0,21,0,0,13,0,50
2019,7,"ABIDJAN 2","ABOBO-EST","C1010","AS27138",0,0,0,0,0,1,31,30
2019,7,"ABIDJAN 2","ABOBO-EST","C1010","AS27133",74,0,74,0,0,67,0,200
2019,8,"ABIDJAN 2","ABOBO-EST","C1026","AS27134",88,0,2,0,86,3,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1026","AS27132",45,30,8,0,67,8,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1026","AS27000",148,60,50,0,158,55,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1026","AS27137",17,0,0,0,17,4,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1026","AS27138",32,0,5,0,27,2,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1026","AS27133",27,0,27,0,0,27,10,50
2019,8,"ABIDJAN 2","ABOBO-EST","C1066","AS27134",250,0,40,0,210,53,0,200
2019,8,"ABIDJAN 2","ABOBO-EST","C1066","AS27132",340,0,15,0,325,18,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1066","AS27000",201,0,40,0,161,61,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1066","AS27137",10,0,10,0,0,3,0,30
2019,8,"ABIDJAN 2","ABOBO-EST","C1066","AS27138",150,0,30,0,120,20,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1066","AS27133",84,0,84,0,0,139,0,1000
2019,8,"ABIDJAN 2","ABOBO-EST","C1010","AS27134",65,0,16,0,49,15,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1010","AS27132",17,0,7,0,10,4,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1010","AS27000",30,0,18,0,12,20,0,30
2019,8,"ABIDJAN 2","ABOBO-EST","C1010","AS27137",0,50,3,0,47,12,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1010","AS27138",0,30,5,0,25,3,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1010","AS27133",0,200,33,0,167,64,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS42018",0,0,0,0,0,0,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS21126",0,0,0,0,0,0,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS46000",0,0,0,0,0,0,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS17005",0,0,0,0,0,0,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS27134",80,0,30,0,50,13,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS27132",21,0,0,0,21,2,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS27000",21,0,4,0,17,2,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS27139",0,0,0,0,0,0,0,3
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS27137",10,0,5,0,5,2,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS27138",5,0,5,0,0,3,1,10
2019,8,"ABIDJAN 2","ABOBO-EST","C1063","AS27133",0,100,50,0,50,42,0,100
2019,8,"ABIDJAN 2","ABOBO-EST","C1011","AS21126",0,12,2,0,10,4,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1011","AS46000",100,0,0,0,100,0,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1011","AS27134",72,0,12,0,60,12,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1011","AS27132",8,5,5,0,8,5,0,5
2019,8,"ABIDJAN 2","ABOBO-EST","C1011","AS27000",10,20,16,0,14,14,0,20
2019,8,"ABIDJAN 2","ABOBO-EST","C1011","AS27139",0,0,0,0,0,0,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1011","AS27137",9,0,3,0,6,2,0,0
2019,8,"ABIDJAN 2","ABOBO-EST","C1011","AS27138",73,0,21,0,52,23,0,20
2019,8,"ABIDJAN 2","ABOBO-EST","C1011","AS27133",47,250,91,0,206,92,0,100
2019,9,"ABIDJAN 2","ABOBO-EST","C1011","AS21126",10,0,0,0,10,1,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1011","AS46000",100,0,0,0,100,0,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1011","AS27134",60,0,10,0,50,8,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1011","AS27132",8,0,7,0,1,6,0,20
2019,9,"ABIDJAN 2","ABOBO-EST","C1011","AS27000",14,20,14,0,20,15,0,30
2019,9,"ABIDJAN 2","ABOBO-EST","C1011","AS27139",0,0,0,0,0,0,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1011","AS27137",6,0,2,0,4,2,0,20
2019,9,"ABIDJAN 2","ABOBO-EST","C1011","AS27138",52,20,21,0,51,21,0,30
2019,9,"ABIDJAN 2","ABOBO-EST","C1011","AS27133",206,100,127,0,179,100,0,150
2019,9,"ABIDJAN 2","ABOBO-EST","C1026","AS27134",86,0,33,0,53,14,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1026","AS27132",67,0,13,0,54,7,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1026","AS27000",158,75,68,0,165,56,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1026","AS27137",17,0,10,0,7,7,0,20
2019,9,"ABIDJAN 2","ABOBO-EST","C1026","AS27138",27,0,9,0,18,5,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1026","AS27133",0,25,4,0,21,20,5,25
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS21126",0,0,0,0,0,0,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS42018",0,0,0,0,0,0,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS46000",0,0,0,0,0,0,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS17005",0,0,0,0,0,0,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS27134",50,0,11,0,39,14,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS27132",21,0,0,2,23,1,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS27000",17,0,1,0,16,2,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS27139",0,0,0,0,0,0,0,3
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS27137",5,0,5,0,0,3,0,9
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS27138",0,10,5,0,5,3,0,4
2019,9,"ABIDJAN 2","ABOBO-EST","C1063","AS27133",50,100,52,0,98,41,0,25
2019,9,"ABIDJAN 2","ABOBO-EST","C1066","AS27134",210,0,34,0,176,41,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1066","AS27132",325,0,35,0,290,23,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1066","AS27000",161,0,31,0,130,40,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1066","AS27137",0,0,0,0,0,3,0,20
2019,9,"ABIDJAN 2","ABOBO-EST","C1066","AS27138",120,0,36,0,84,32,0,50
2019,9,"ABIDJAN 2","ABOBO-EST","C1066","AS27133",0,500,167,0,333,184,0,250
2019,9,"ABIDJAN 2","ABOBO-EST","C1010","AS27134",49,0,10,0,39,18,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1010","AS27132",10,0,7,0,3,6,0,30
2019,9,"ABIDJAN 2","ABOBO-EST","C1010","AS27000",12,30,23,0,19,21,0,30
2019,9,"ABIDJAN 2","ABOBO-EST","C1010","AS27137",47,0,7,0,40,10,0,0
2019,9,"ABIDJAN 2","ABOBO-EST","C1010","AS27138",25,0,14,0,11,6,0,20
2019,9,"ABIDJAN 2","ABOBO-EST","C1010","AS27133",167,0,96,0,71,68,0,200
2019,1,"SUD-COMOE","ABOISSO","C1008","AS42018",0,0,0,0,0,0,0,0
2019,1,"SUD-COMOE","ABOISSO","C1008","AS27134",35,0,0,-35,0,3,0,100
2019,1,"SUD-COMOE","ABOISSO","C1008","AS27132",20,0,0,-20,0,0,0,5
2019,1,"SUD-COMOE","ABOISSO","C1008","AS27000",50,0,20,0,30,30,0,60
2019,1,"SUD-COMOE","ABOISSO","C1008","AS27137",30,0,10,0,20,7,0,50
2019,1,"SUD-COMOE","ABOISSO","C1008","AS27138",83,0,10,0,73,9,0,0
2019,1,"SUD-COMOE","ABOISSO","C1008","AS27133",38,0,13,0,25,8,0,50
2019,2,"SUD-COMOE","ABOISSO","C1008","AS42018",0,0,0,0,0,0,0,0
2019,2,"SUD-COMOE","ABOISSO","C1008","AS27134",0,0,0,0,0,2,0,100
2019,2,"SUD-COMOE","ABOISSO","C1008","AS27132",0,0,0,0,0,0,0,0
2019,2,"SUD-COMOE","ABOISSO","C1008","AS27000",30,60,8,0,82,9,0,0
2019,2,"SUD-COMOE","ABOISSO","C1008","AS27137",20,50,10,0,60,7,0,0
2019,2,"SUD-COMOE","ABOISSO","C1008","AS27138",73,0,1,0,72,9,0,0
2019,2,"SUD-COMOE","ABOISSO","C1008","AS27133",25,50,5,0,70,6,0,0
2019,3,"SUD-COMOE","ABOISSO","C1008","AS42018",0,0,0,0,0,0,0,1
2019,3,"SUD-COMOE","ABOISSO","C1008","AS27134",0,100,0,0,100,0,0,0
2019,3,"SUD-COMOE","ABOISSO","C1008","AS27132",0,0,0,0,0,0,0,0
2019,3,"SUD-COMOE","ABOISSO","C1008","AS27000",82,0,11,0,71,13,0,0
2019,3,"SUD-COMOE","ABOISSO","C1008","AS27137",60,0,0,0,60,7,0,0
2019,3,"SUD-COMOE","ABOISSO","C1008","AS27138",72,0,16,0,56,9,0,0
2019,3,"SUD-COMOE","ABOISSO","C1008","AS27133",70,0,70,0,0,29,0,150
2019,4,"SUD-COMOE","ABOISSO","C1008","AS42018",0,0,0,0,0,0,0,0
2019,4,"SUD-COMOE","ABOISSO","C1008","AS21126",0,0,0,0,0,0,0,0
2019,4,"SUD-COMOE","ABOISSO","C1008","AS27134",100,0,0,0,100,0,0,0
2019,4,"SUD-COMOE","ABOISSO","C1008","AS27132",0,0,0,0,0,0,0,0
2019,4,"SUD-COMOE","ABOISSO","C1008","AS27000",71,0,13,0,58,11,0,0
2019,4,"SUD-COMOE","ABOISSO","C1008","AS27137",60,0,0,0,60,3,0,0
2019,4,"SUD-COMOE","ABOISSO","C1008","AS27138",56,0,8,0,48,8,0,0
2019,4,"SUD-COMOE","ABOISSO","C1008","AS27133",0,0,0,0,0,25,0,75
2019,5,"SUD-COMOE","ABOISSO","C1008","AS42018",0,0,0,0,0,0,0,0
2019,5,"SUD-COMOE","ABOISSO","C1008","AS21126",0,0,0,0,0,0,0,0
2019,5,"SUD-COMOE","ABOISSO","C1008","AS27134",100,0,23,0,77,8,0,0
2019,5,"SUD-COMOE","ABOISSO","C1008","AS27132",0,0,0,0,0,0,0,0
2019,5,"SUD-COMOE","ABOISSO","C1008","AS27000",58,0,29,0,29,18,0,100
2019,5,"SUD-COMOE","ABOISSO","C1008","AS27137",60,0,10,0,50,3,0,0
2019,5,"SUD-COMOE","ABOISSO","C1008","AS27138",48,0,16,0,32,11,0,0
2019,5,"SUD-COMOE","ABOISSO","C1008","AS27133",0,150,17,0,133,6,0,0
2019,6,"SUD-COMOE","ABOISSO","C1008","AS42018",0,0,0,0,0,0,0,0
2019,6,"SUD-COMOE","ABOISSO","C1008","AS21126",0,0,0,0,0,0,0,0
2019,6,"SUD-COMOE","ABOISSO","C1008","AS27134",77,0,2,0,75,8,0,0
2019,6,"SUD-COMOE","ABOISSO","C1008","AS27132",0,0,0,0,0,0,0,0
2019,6,"SUD-COMOE","ABOISSO","C1008","AS27000",29,0,13,0,16,18,0,50
2019,6,"SUD-COMOE","ABOISSO","C1008","AS27137",50,0,10,0,40,7,0,0
2019,6,"SUD-COMOE","ABOISSO","C1008","AS27138",32,0,5,0,27,10,0,20
2019,6,"SUD-COMOE","ABOISSO","C1008","AS27133",133,0,3,0,130,7,0,0
2019,7,"SUD-COMOE","ABOISSO","C1008","AS42018",0,0,0,0,0,0,0,0
2019,7,"SUD-COMOE","ABOISSO","C1008","AS21126",0,0,0,0,0,0,0,0
2019,7,"SUD-COMOE","ABOISSO","C1008","AS27134",75,0,2,0,73,9,0,0
2019,7,"SUD-COMOE","ABOISSO","C1008","AS27132",0,0,0,0,0,0,0,0
2019,7,"SUD-COMOE","ABOISSO","C1008","AS27000",16,0,16,0,0,19,0,100
2019,7,"SUD-COMOE","ABOISSO","C1008","AS27137",40,0,10,0,30,10,0,0
2019,7,"SUD-COMOE","ABOISSO","C1008","AS27138",27,0,21,0,6,14,0,50
2019,7,"SUD-COMOE","ABOISSO","C1008","AS27133",130,0,73,0,57,31,0,50
2019,8,"SUD-COMOE","ABOISSO","C1008","AS27134",73,0,5,0,68,3,0,0
2019,8,"SUD-COMOE","ABOISSO","C1008","AS27000",0,0,0,0,0,10,0,100
2019,8,"SUD-COMOE","ABOISSO","C1008","AS27137",30,0,0,0,30,7,0,0
2019,8,"SUD-COMOE","ABOISSO","C1008","AS27138",6,0,0,0,6,9,0,50
2019,8,"SUD-COMOE","ABOISSO","C1008","AS27133",57,0,5,0,52,27,0,25
2019,9,"SUD-COMOE","ABOISSO","C1008","AS27134",68,0,11,0,57,6,0,0
2019,9,"SUD-COMOE","ABOISSO","C1008","AS27000",0,100,53,0,47,23,0,22
2019,9,"SUD-COMOE","ABOISSO","C1008","AS27137",30,0,0,0,30,3,0,0
2019,9,"SUD-COMOE","ABOISSO","C1008","AS27138",6,50,25,0,31,15,0,14
2019,9,"SUD-COMOE","ABOISSO","C1008","AS27133",52,50,3,0,99,27,0,0
2019,1,"SUD-COMOE","ADIAKE","C1679","AS46000",84,0,56,0,28,51,0,125
2019,1,"SUD-COMOE","ADIAKE","C1679","AS27134",70,0,70,0,0,24,0,0
2019,1,"SUD-COMOE","ADIAKE","C1679","AS27000",6,0,4,0,2,3,0,10
2019,1,"SUD-COMOE","ADIAKE","C1679","AS27139",0,0,0,0,0,0,0,30
2019,1,"SUD-COMOE","ADIAKE","C1679","AS27133",67,0,15,0,52,11,0,0
2019,1,"SUD-COMOE","ADIAKE","C1082","AS27134",41,0,41,0,0,44,0,100
2019,1,"SUD-COMOE","ADIAKE","C1082","AS27132",0,0,0,0,0,1,0,10
2019,1,"SUD-COMOE","ADIAKE","C1082","AS27000",50,0,35,0,15,20,0,50
2019,1,"SUD-COMOE","ADIAKE","C1082","AS27137",17,0,5,0,12,3,0,0
2019,1,"SUD-COMOE","ADIAKE","C1082","AS27138",10,0,6,0,4,4,0,10
2019,1,"SUD-COMOE","ADIAKE","C1082","AS27133",104,0,69,0,35,53,0,125
2019,2,"SUD-COMOE","ADIAKE","C1679","AS46000",28,144,40,0,132,52,0,0
2019,2,"SUD-COMOE","ADIAKE","C1679","AS27134",0,0,0,0,0,23,0,0
2019,2,"SUD-COMOE","ADIAKE","C1679","AS27000",2,10,1,0,11,2,0,0
2019,2,"SUD-COMOE","ADIAKE","C1679","AS27139",0,0,0,0,0,0,0,50
2019,2,"SUD-COMOE","ADIAKE","C1679","AS27133",52,0,2,0,50,9,0,0
2019,2,"SUD-COMOE","ADIAKE","C1082","AS27134",0,0,0,0,0,27,0,100
2019,2,"SUD-COMOE","ADIAKE","C1082","AS27132",0,0,0,0,0,1,0,10
2019,2,"SUD-COMOE","ADIAKE","C1082","AS27000",15,50,23,0,42,21,0,20
2019,2,"SUD-COMOE","ADIAKE","C1082","AS27137",12,0,7,0,5,5,0,10
2019,2,"SUD-COMOE","ADIAKE","C1082","AS27138",4,10,4,0,10,5,0,5
2019,2,"SUD-COMOE","ADIAKE","C1082","AS27133",35,125,43,0,117,52,0,25
2019,3,"SUD-COMOE","ADIAKE","C1679","AS46000",132,0,33,0,99,43,0,0
2019,3,"SUD-COMOE","ADIAKE","C1679","AS27134",0,0,0,0,0,23,0,0
2019,3,"SUD-COMOE","ADIAKE","C1679","AS27000",11,0,3,0,8,3,0,0
2019,3,"SUD-COMOE","ADIAKE","C1679","AS27139",0,0,0,0,0,0,0,20
2019,3,"SUD-COMOE","ADIAKE","C1679","AS27133",50,0,7,0,43,8,0,0
2019,3,"SUD-COMOE","ADIAKE","C1082","AS27134",0,100,0,0,100,14,0,0
2019,3,"SUD-COMOE","ADIAKE","C1082","AS27132",0,0,0,0,0,0,0,10
2019,3,"SUD-COMOE","ADIAKE","C1082","AS27000",42,20,20,0,42,26,0,20
2019,3,"SUD-COMOE","ADIAKE","C1082","AS27137",5,10,5,0,10,6,0,10
2019,3,"SUD-COMOE","ADIAKE","C1082","AS27138",10,5,8,0,7,6,0,11
2019,3,"SUD-COMOE","ADIAKE","C1082","AS27133",117,25,65,0,77,59,0,100
2019,4,"SUD-COMOE","ADIAKE","C1679","AS46000",99,0,21,0,78,31,0,0
2019,4,"SUD-COMOE","ADIAKE","C1679","AS27134",0,0,0,0,0,0,0,0
2019,4,"SUD-COMOE","ADIAKE","C1679","AS27000",8,0,1,0,7,2,0,0
2019,4,"SUD-COMOE","ADIAKE","C1679","AS27139",0,0,0,0,0,0,0,0
2019,4,"SUD-COMOE","ADIAKE","C1679","AS27133",43,0,14,0,29,8,0,0
2019,4,"SUD-COMOE","ADIAKE","C1082","AS21126",0,0,0,0,0,0,0,50
2019,4,"SUD-COMOE","ADIAKE","C1082","AS27134",100,0,28,0,72,9,0,100
2019,4,"SUD-COMOE","ADIAKE","C1082","AS27132",0,0,0,0,0,0,0,10
2019,4,"SUD-COMOE","ADIAKE","C1082","AS27000",42,0,17,0,25,20,0,40
2019,4,"SUD-COMOE","ADIAKE","C1082","AS27137",10,0,6,0,4,6,0,20
2019,4,"SUD-COMOE","ADIAKE","C1082","AS27138",7,0,1,0,6,4,0,10
2019,4,"SUD-COMOE","ADIAKE","C1082","AS27133",77,0,66,0,11,58,0,175
2019,5,"SUD-COMOE","ADIAKE","C1082","AS21126",0,0,0,0,0,0,0,50
2019,5,"SUD-COMOE","ADIAKE","C1082","AS27134",72,0,47,0,25,25,0,100
2019,5,"SUD-COMOE","ADIAKE","C1082","AS27132",0,10,5,0,5,2,0,10
2019,5,"SUD-COMOE","ADIAKE","C1082","AS27000",25,20,31,0,14,23,0,60
2019,5,"SUD-COMOE","ADIAKE","C1082","AS27137",4,10,7,0,7,6,0,20
2019,5,"SUD-COMOE","ADIAKE","C1082","AS27138",6,11,5,0,12,5,0,10
2019,5,"SUD-COMOE","ADIAKE","C1082","AS27133",11,100,79,0,32,70,0,200
2019,5,"SUD-COMOE","ADIAKE","C1679","AS46000",78,0,30,0,48,28,0,36
2019,5,"SUD-COMOE","ADIAKE","C1679","AS27134",0,0,0,0,0,0,0,0
2019,5,"SUD-COMOE","ADIAKE","C1679","AS27000",7,0,2,0,5,2,0,0
2019,5,"SUD-COMOE","ADIAKE","C1679","AS27139",0,0,0,0,0,0,0,20
2019,5,"SUD-COMOE","ADIAKE","C1679","AS27133",29,0,21,0,8,14,0,50
2019,6,"SUD-COMOE","ADIAKE","C1082","AS21126",0,0,0,0,0,0,0,50
2019,6,"SUD-COMOE","ADIAKE","C1082","AS27134",25,100,29,0,96,35,0,100
2019,6,"SUD-COMOE","ADIAKE","C1082","AS27132",5,10,0,0,15,2,0,0
2019,6,"SUD-COMOE","ADIAKE","C1082","AS27000",14,40,28,0,26,25,0,50
2019,6,"SUD-COMOE","ADIAKE","C1082","AS27137",7,20,5,0,22,6,0,0
2019,6,"SUD-COMOE","ADIAKE","C1082","AS27138",12,10,5,0,17,4,0,0
2019,6,"SUD-COMOE","ADIAKE","C1082","AS27133",32,125,63,0,94,69,0,100
2019,6,"SUD-COMOE","ADIAKE","C1679","AS46000",48,0,27,0,21,26,0,144
2019,6,"SUD-COMOE","ADIAKE","C1679","AS27134",0,0,0,0,0,0,0,0
2019,6,"SUD-COMOE","ADIAKE","C1679","AS27000",5,0,5,0,0,3,0,10
2019,6,"SUD-COMOE","ADIAKE","C1679","AS27139",0,0,0,0,0,0,0,30
2019,6,"SUD-COMOE","ADIAKE","C1679","AS27133",8,50,13,0,45,16,0,0
2019,7,"SUD-COMOE","ADIAKE","C1679","AS46000",21,0,21,0,0,26,0,144
2019,7,"SUD-COMOE","ADIAKE","C1679","AS27134",0,0,0,0,0,0,0,0
2019,7,"SUD-COMOE","ADIAKE","C1679","AS27000",0,0,0,0,0,2,31,6
2019,7,"SUD-COMOE","ADIAKE","C1679","AS27139",0,0,0,0,0,0,31,10
2019,7,"SUD-COMOE","ADIAKE","C1679","AS27138",0,0,0,0,0,0,0,5
2019,7,"SUD-COMOE","ADIAKE","C1679","AS27133",45,0,11,0,34,15,0,25
2019,7,"SUD-COMOE","ADIAKE","C1082","AS21126",0,0,0,0,0,0,31,50
